competitor,matched_osm_values,store_name,osm_type,osm_id,latitude,longitude,postcode,city,street,nearest_hilti_store,nearest_hilti_city,distance_to_nearest_hilti_km,threat_band,osm_source_url,data_source,retrieved_utc
Screwfix,Screwfix,Screwfix,node,10703009430,53.3824394,-2.5764188,,,,Hilti Store Manchester,Manchester,21.75,10-25 km regional catchment,https://www.openstreetmap.org/node/10703009430,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,127309788,51.3245939,-2.953881,BS24 9DJ,Weston-super-Mare,,Hilti Store Cardiff,Cardiff,21.77,10-25 km regional catchment,https://www.openstreetmap.org/way/127309788,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,12633229650,51.5943256,-0.3830786,,,,Hilti Store Southwark,London,21.88,10-25 km regional catchment,https://www.openstreetmap.org/node/12633229650,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,820426593,51.7520322,-0.277371,AL4 0JY,St Albans,Acrewood Way,Hilti Store Edmonton,London,22.19,10-25 km regional catchment,https://www.openstreetmap.org/way/820426593,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1204543478,53.401739,-2.5988669,WA2 8NT,Warrington,Kerfoot Street,Hilti Store Manchester,Manchester,22.3,10-25 km regional catchment,https://www.openstreetmap.org/way/1204543478,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,2790420998,52.6837814,-1.799868,,,,Hilti Store Birmingham,Birmingham,22.34,10-25 km regional catchment,https://www.openstreetmap.org/node/2790420998,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,11377566862,52.3179099,-2.0603385,B60 3DR,,Sherwood Road,Hilti Store Birmingham,Birmingham,22.4,10-25 km regional catchment,https://www.openstreetmap.org/node/11377566862,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,8829654232,51.7867189,0.1208173,,,,Hilti Store Edmonton,London,22.55,10-25 km regional catchment,https://www.openstreetmap.org/node/8829654232,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,2902504942,52.2839324,-1.9048206,,,,Hilti Store Birmingham,Birmingham,22.98,10-25 km regional catchment,https://www.openstreetmap.org/node/2902504942,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,13076350568,53.204634,-3.0169327,,,,Hilti Store Liverpool,Liverpool,23.33,10-25 km regional catchment,https://www.openstreetmap.org/node/13076350568,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,56429023,52.3974348,-1.578885,CV4 9UT,Coventry,Torrington Avenue,Hilti Store Birmingham,Birmingham,23.48,10-25 km regional catchment,https://www.openstreetmap.org/way/56429023,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1066832335,53.5447624,-2.6112579,WN1 3AG,Wigan,Rosebridge Way,Hilti Store Manchester,Manchester,23.48,10-25 km regional catchment,https://www.openstreetmap.org/way/1066832335,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,2216729278,51.8064836,-0.1896357,,,,Hilti Store Edmonton,London,23.69,10-25 km regional catchment,https://www.openstreetmap.org/node/2216729278,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,10177309650,51.3880393,0.1879022,,,,Hilti Store Southwark,London,23.87,10-25 km regional catchment,https://www.openstreetmap.org/node/10177309650,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,12846567941,55.9764123,-3.9535769,,,Tollpark Road,Hilti Store Glasgow,Glasgow,24.23,10-25 km regional catchment,https://www.openstreetmap.org/node/12846567941,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,60005598,51.3787296,-0.3881086,KT12 3PU,Walton-on-Thames,Lyon Road,Hilti Store Southwark,London,24.27,10-25 km regional catchment,https://www.openstreetmap.org/way/60005598,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,3377548127,55.9085842,-3.5096285,EH54 5BZ,,,Hilti Store Edinburgh,Edinburgh,24.31,10-25 km regional catchment,https://www.openstreetmap.org/node/3377548127,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,7548397561,51.6467051,-0.3973043,,,,Hilti Store Edmonton,London,24.47,10-25 km regional catchment,https://www.openstreetmap.org/node/7548397561,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1127870748,51.4169853,-0.4264804,TW16 7EB,Sunbury,Brooklands Close,Hilti Store Southwark,London,24.5,10-25 km regional catchment,https://www.openstreetmap.org/way/1127870748,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,11901335021,53.1935673,-2.9155446,,,,Hilti Store Liverpool,Liverpool,24.52,10-25 km regional catchment,https://www.openstreetmap.org/node/11901335021,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,232307216,53.1935673,-2.9157974,,,,Hilti Store Liverpool,Liverpool,24.52,10-25 km regional catchment,https://www.openstreetmap.org/way/232307216,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,359903679,56.1857069,-3.1463842,,,,Hilti Store Edinburgh,Edinburgh,24.55,10-25 km regional catchment,https://www.openstreetmap.org/way/359903679,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,5575643323,51.6705791,-0.3930642,WD24 4PP,Watford,Imperial Way,Hilti Store Edmonton,London,24.73,10-25 km regional catchment,https://www.openstreetmap.org/node/5575643323,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,8393741597,51.5112675,-0.4617084,,,,Hilti Store Southwark,London,24.93,10-25 km regional catchment,https://www.openstreetmap.org/node/8393741597,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix Abertillery - Aberbeeg,node,9688477443,51.701775,-3.1418488,NP13 2LN,Aberbeeg,Commercial Road,Hilti Store Cardiff,Cardiff,25.26,25+ km lower direct store threat,https://www.openstreetmap.org/node/9688477443,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,7769601282,53.5409786,-2.6485707,,,,Hilti Store Liverpool,Liverpool,25.35,25+ km lower direct store threat,https://www.openstreetmap.org/node/7769601282,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,2019514758,53.6405856,-2.968172,,Southport,Crowland Street,Hilti Store Liverpool,Liverpool,25.41,25+ km lower direct store threat,https://www.openstreetmap.org/node/2019514758,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,825496839,53.6976792,-2.2989273,,,,Hilti Store Manchester,Manchester,25.62,25+ km lower direct store threat,https://www.openstreetmap.org/way/825496839,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,408488484,51.4802275,0.2791267,RM20 3XD,West Thurrock,Motherwell Way,Hilti Store Southwark,London,26.5,25+ km lower direct store threat,https://www.openstreetmap.org/way/408488484,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,4509026591,52.4236126,-1.510325,,,,Hilti Store Birmingham,Birmingham,26.77,25+ km lower direct store threat,https://www.openstreetmap.org/node/4509026591,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,8582707663,51.5362641,-0.4864788,UB8 2GG,Uxbridge,Cowley Mill Road,Hilti Store Southwark,London,26.86,25+ km lower direct store threat,https://www.openstreetmap.org/node/8582707663,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,540270687,53.2635097,-2.5034506,CW9 5HW,Northwich,Leicester Street,Hilti Store Manchester,Manchester,27.07,25+ km lower direct store threat,https://www.openstreetmap.org/way/540270687,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,63681709,52.3656268,-2.2385396,,,,Hilti Store Birmingham,Birmingham,27.41,25+ km lower direct store threat,https://www.openstreetmap.org/way/63681709,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,683612777,51.4859116,-2.7566008,BS20 7BL,Bristol,Harbour Road,Hilti Store Cardiff,Cardiff,27.63,25+ km lower direct store threat,https://www.openstreetmap.org/way/683612777,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,224484649,51.6366843,0.3560289,CM13 1TN,Brentwood,Tallon Road,Hilti Store Edmonton,London,27.96,25+ km lower direct store threat,https://www.openstreetmap.org/way/224484649,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,12486554647,52.4987605,-1.4752207,,,,Hilti Store Birmingham,Birmingham,28.08,25+ km lower direct store threat,https://www.openstreetmap.org/node/12486554647,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,12389816909,51.2959818,-0.3358234,,,,Hilti Store Southwark,London,28.29,25+ km lower direct store threat,https://www.openstreetmap.org/node/12389816909,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,6166136773,51.499262,-3.5625191,,,,Hilti Store Cardiff,Cardiff,28.33,25+ km lower direct store threat,https://www.openstreetmap.org/node/6166136773,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,550149951,51.2499097,-0.1563294,RH1 2LH,Redhill,,Hilti Store Southwark,London,28.54,25+ km lower direct store threat,https://www.openstreetmap.org/way/550149951,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1378760476,51.4766668,0.3166821,RM17 5YB,Grays,London Road,Hilti Store Southwark,London,29.13,25+ km lower direct store threat,https://www.openstreetmap.org/way/1378760476,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,8334001532,53.2020472,-2.3477671,,,,Hilti Store Manchester,Manchester,29.85,25+ km lower direct store threat,https://www.openstreetmap.org/node/8334001532,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,3269147164,51.3698376,-0.4746806,KT15 2SN,Addlestone,Hamm Moor Lane,Hilti Store Southwark,London,29.86,25+ km lower direct store threat,https://www.openstreetmap.org/node/3269147164,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1309416951,51.229655,-2.9605259,TA9 4HA,Highbridge,Oaktree Park,Hilti Store Cardiff,Cardiff,30.42,25+ km lower direct store threat,https://www.openstreetmap.org/way/1309416951,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,187661120,52.7630987,-1.9310897,,,,Hilti Store Birmingham,Birmingham,30.45,25+ km lower direct store threat,https://www.openstreetmap.org/way/187661120,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1102707233,52.426881,-1.4512305,CV2 1ST,Coventry,Henley Road,Hilti Store Birmingham,Birmingham,30.55,25+ km lower direct store threat,https://www.openstreetmap.org/way/1102707233,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,609337962,51.4337775,-0.5302539,TW18 3AY,Staines-upon-Thames,Hawthorn Road,Hilti Store Southwark,London,30.7,25+ km lower direct store threat,https://www.openstreetmap.org/way/609337962,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,13745939657,51.2989632,0.1943805,TN14 5EL,Sevenoaks,Vestry Road,Hilti Store Southwark,London,30.71,25+ km lower direct store threat,https://www.openstreetmap.org/node/13745939657,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1084327886,55.9806793,-3.6264623,EH49 7TP,Linlithgow,,Hilti Store Edinburgh,Edinburgh,30.79,25+ km lower direct store threat,https://www.openstreetmap.org/way/1084327886,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1268827852,51.6977769,-3.4192916,,,,Hilti Store Cardiff,Cardiff,30.79,25+ km lower direct store threat,https://www.openstreetmap.org/way/1268827852,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,599020922,55.8913223,-3.615972,,,,Hilti Store Edinburgh,Edinburgh,31.22,25+ km lower direct store threat,https://www.openstreetmap.org/way/599020922,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,442974338,52.3806987,-1.4613488,,,,Hilti Store Birmingham,Birmingham,31.51,25+ km lower direct store threat,https://www.openstreetmap.org/way/442974338,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,12985709167,51.4150643,-0.5341471,TW20 8EY,Thorpe,Ten Acre Lane,Hilti Store Southwark,London,31.56,25+ km lower direct store threat,https://www.openstreetmap.org/node/12985709167,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,7101483421,53.6624928,-2.631011,,,,Hilti Store Manchester,Manchester,31.7,25+ km lower direct store threat,https://www.openstreetmap.org/node/7101483421,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,23713467,51.444343,0.3560977,DA11 0DL,Gravesend,West Mill,Hilti Store Southwark,London,32.4,25+ km lower direct store threat,https://www.openstreetmap.org/way/23713467,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,12992438947,54.4596218,-6.3300411,,Lurgan,,Hilti Store Belfast,Belfast,32.47,25+ km lower direct store threat,https://www.openstreetmap.org/node/12992438947,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,106546014,51.4995825,-2.6878643,BS11 9QD,Bristol,Avonbridge Trading Estate,Hilti Store Cardiff,Cardiff,32.48,25+ km lower direct store threat,https://www.openstreetmap.org/way/106546014,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,8944638388,51.5871441,-0.5546299,SL9 7QA,Gerrards Cross,Packhorse Road,Hilti Store Southwark,London,32.64,25+ km lower direct store threat,https://www.openstreetmap.org/node/8944638388,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,2185042008,53.7564359,-2.3707516,,,,Hilti Store Manchester,Manchester,32.67,25+ km lower direct store threat,https://www.openstreetmap.org/node/2185042008,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,36796618,51.8725886,0.1777938,CM23 5PB,Bishop's Stortford,Raynham Road,Hilti Store Edmonton,London,32.79,25+ km lower direct store threat,https://www.openstreetmap.org/way/36796618,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,11843429215,53.7395926,-2.478313,BB2 3AH,Blackburn,Grimshaw Park,Hilti Store Manchester,Manchester,32.94,25+ km lower direct store threat,https://www.openstreetmap.org/node/11843429215,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,765925321,53.1981669,-2.4945967,CW7 3QE,Winsford,Road One,Hilti Store Manchester,Manchester,33.14,25+ km lower direct store threat,https://www.openstreetmap.org/way/765925321,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1252801872,51.4188081,0.3571968,DA11 8AB,Northfleet,Trade City,Hilti Store Southwark,London,33.18,25+ km lower direct store threat,https://www.openstreetmap.org/way/1252801872,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,4500465748,54.8517877,-6.2547966,BT42 3HB,Ballymena,Pennybridge Business Park,Hilti Store Belfast,Belfast,33.37,25+ km lower direct store threat,https://www.openstreetmap.org/node/4500465748,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,3522205531,52.5367547,-1.4022149,,,,Hilti Store Birmingham,Birmingham,33.4,25+ km lower direct store threat,https://www.openstreetmap.org/node/3522205531,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,100661389,52.2717704,-1.5438183,CV34 6RS,,Tachbrook Park Drive,Hilti Store Birmingham,Birmingham,33.8,25+ km lower direct store threat,https://www.openstreetmap.org/way/100661389,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,10253350444,53.1657565,-2.2115672,CW12 1DL,Congleton,Mountbatten Way,Hilti Store Manchester,Manchester,33.87,25+ km lower direct store threat,https://www.openstreetmap.org/node/10253350444,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,160613124,52.2019047,-1.7185419,,,,Hilti Store Birmingham,Birmingham,34.13,25+ km lower direct store threat,https://www.openstreetmap.org/way/160613124,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1352784990,51.582971,0.4482989,SS14 3GL,Basildon,Luckyn Lane,Hilti Store Edmonton,London,34.38,25+ km lower direct store threat,https://www.openstreetmap.org/way/1352784990,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,2478112629,51.9049375,-0.2140482,SG1 2NB,Stevenage,"Cockerell Close, Off Gunnels Wood Road",Hilti Store Edmonton,London,34.47,25+ km lower direct store threat,https://www.openstreetmap.org/node/2478112629,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,3543644416,53.7861835,-2.249824,BB11 1TQ,Burnley,Trafalgar Street,Hilti Store Manchester,Manchester,35.49,25+ km lower direct store threat,https://www.openstreetmap.org/node/3543644416,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,6959917984,51.5195695,-0.6153471,,,,Hilti Store Southwark,London,35.58,25+ km lower direct store threat,https://www.openstreetmap.org/node/6959917984,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,9516653442,51.7675826,-3.3683365,,Merthyr Tydfil,,Hilti Store Cardiff,Cardiff,35.73,25+ km lower direct store threat,https://www.openstreetmap.org/node/9516653442,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,3146708163,53.3124088,-3.4815167,,,,Hilti Store Liverpool,Liverpool,36.05,25+ km lower direct store threat,https://www.openstreetmap.org/node/3146708163,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,76110847,56.0113566,-3.7666902,FK2 9EG,Falkirk,Etna Road,Hilti Store Glasgow,Glasgow,36.18,25+ km lower direct store threat,https://www.openstreetmap.org/way/76110847,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,11396916766,53.6012909,-1.7809099,,,,Hilti Store Manchester,Manchester,36.23,25+ km lower direct store threat,https://www.openstreetmap.org/node/11396916766,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,5221876350,56.1116874,-3.9183972,FK7 7RZ,Stirling,Sprinkerse Trading Estate,Hilti Store Glasgow,Glasgow,36.28,25+ km lower direct store threat,https://www.openstreetmap.org/node/5221876350,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1086982563,52.7904051,-1.6697108,,,,Hilti Store Birmingham,Birmingham,36.51,25+ km lower direct store threat,https://www.openstreetmap.org/way/1086982563,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1150761117,51.724858,0.4525496,CM1 3AR,Chelmsford,Westway,Hilti Store Edmonton,London,36.65,25+ km lower direct store threat,https://www.openstreetmap.org/way/1150761117,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1166225937,53.796642,-2.3379674,,,,Hilti Store Manchester,Manchester,36.79,25+ km lower direct store threat,https://www.openstreetmap.org/way/1166225937,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,378764328,51.4382427,-2.6228281,BS3 2LD,Bristol,,Hilti Store Cardiff,Cardiff,37.11,25+ km lower direct store threat,https://www.openstreetmap.org/way/378764328,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1315194586,52.7696802,-1.584635,DE11 0WT,Swadlincote,Optimum Road,Hilti Store Birmingham,Birmingham,37.26,25+ km lower direct store threat,https://www.openstreetmap.org/way/1315194586,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,8703148281,53.6347048,-1.7911647,HD1 3RE,Huddersfield,The Dyeworks,Hilti Store Manchester,Manchester,37.31,25+ km lower direct store threat,https://www.openstreetmap.org/node/8703148281,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,228581831,51.4671435,-2.612438,BS8 2QX,Bristol,Whiteladies Road,Hilti Store Cardiff,Cardiff,37.6,25+ km lower direct store threat,https://www.openstreetmap.org/way/228581831,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,7474671615,51.6710461,-0.5873729,,,,Hilti Store Edmonton,London,37.84,25+ km lower direct store threat,https://www.openstreetmap.org/node/7474671615,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,7109283386,51.6385806,-2.6740668,,,,Hilti Store Cardiff,Cardiff,37.92,25+ km lower direct store threat,https://www.openstreetmap.org/node/7109283386,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1225791691,53.6799984,-1.8296279,,,,Hilti Store Manchester,Manchester,38.02,25+ km lower direct store threat,https://www.openstreetmap.org/way/1225791691,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,5632912886,51.8771566,-0.4038388,,,,Hilti Store Edmonton,London,38.32,25+ km lower direct store threat,https://www.openstreetmap.org/node/5632912886,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,224281304,51.4388086,-2.5991246,BS3 4JQ,Bristol,Malago Road,Hilti Store Cardiff,Cardiff,38.73,25+ km lower direct store threat,https://www.openstreetmap.org/way/224281304,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,7251440896,53.1881862,-3.4122942,LL16 3AL,Denbigh,,Hilti Store Liverpool,Liverpool,38.79,25+ km lower direct store threat,https://www.openstreetmap.org/node/7251440896,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,148218898,51.1388577,-2.9980193,TA6 4BH,Bridgwater,Wylds Road,Hilti Store Cardiff,Cardiff,38.92,25+ km lower direct store threat,https://www.openstreetmap.org/way/148218898,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,544415031,52.8130137,-2.122346,ST16 2SA,Stafford,Greyfriars Place,Hilti Store Birmingham,Birmingham,39.15,25+ km lower direct store threat,https://www.openstreetmap.org/way/544415031,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,2722573841,52.1960865,-2.206424,,,,Hilti Store Birmingham,Birmingham,39.16,25+ km lower direct store threat,https://www.openstreetmap.org/node/2722573841,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,9029465343,51.8188954,-3.016169,,,,Hilti Store Cardiff,Cardiff,39.45,25+ km lower direct store threat,https://www.openstreetmap.org/node/9029465343,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,202097172,53.7250393,-1.8686961,HX1 5DW,,,Hilti Store Manchester,Manchester,39.49,25+ km lower direct store threat,https://www.openstreetmap.org/way/202097172,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,10601326594,53.7678679,-3.0146563,FY8 3HE,Lytham St Annes,Scafell Road,Hilti Store Liverpool,Liverpool,39.7,25+ km lower direct store threat,https://www.openstreetmap.org/node/10601326594,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,10944274029,51.4191837,-2.5873171,BS4 1UN,Bristol,Roman Farm Road,Hilti Store Cardiff,Cardiff,39.84,25+ km lower direct store threat,https://www.openstreetmap.org/node/10944274029,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,839505453,51.6990431,-0.6097025,,,,Hilti Store Edmonton,London,39.98,25+ km lower direct store threat,https://www.openstreetmap.org/way/839505453,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,63636529,53.0530852,-3.0115,,,,Hilti Store Liverpool,Liverpool,40.04,25+ km lower direct store threat,https://www.openstreetmap.org/way/63636529,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1005711248,55.6457836,-4.7980031,KA22 7AA,Ardrossan,Sorbie Road,Hilti Store Glasgow,Glasgow,40.07,25+ km lower direct store threat,https://www.openstreetmap.org/way/1005711248,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,744192096,51.7673023,-0.5784489,,,,Hilti Store Edmonton,London,40.46,25+ km lower direct store threat,https://www.openstreetmap.org/way/744192096,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,93166517,51.7412607,0.5032543,CM2 6UW,Chelmsford,Northumberland Court,Hilti Store Edmonton,London,40.55,25+ km lower direct store threat,https://www.openstreetmap.org/way/93166517,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,way,1025368849,51.7414627,0.5033328,,,,Hilti Store Edmonton,London,40.57,25+ km lower direct store threat,https://www.openstreetmap.org/way/1025368849,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,13013370254,54.4212892,-6.4402903,,,,Hilti Store Belfast,Belfast,40.76,25+ km lower direct store threat,https://www.openstreetmap.org/node/13013370254,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Screwfix,Screwfix,Screwfix,node,13142971812,51.1392723,-0.1638326,,,,Hilti Store Southwark,London,40.82,25+ km lower direct store threat,https://www.openstreetmap.org/node/13142971812,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
